idea_titulo;idea_url
Fila Zero;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273953
Fila Zero GP;https://plataforma.gpinovacao.senai.br/plataforma/ideia/277412
FilaFácil;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289462
Filtragem de Resíduos;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275410
FinanciasPro;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275965
Fino Metais;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284846
fioclean;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286192
Fios do Futuro;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275441
Fios que transformam -  Com foco em capacitação de mulheres em vulnerabilidade social;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292398
FIRE ELECTRIC;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283637
Fire Haide;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282785
Fire Tech Automação;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274348
FISCALIZA+;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286992
FitNova;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283932
Fitwear;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289127
Fix now APP: Aplicativo de solicitações para os colaboradores;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275575
FixNow;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273848
Flash Nit;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283660
Flash Nit;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283663
Flash Nit;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283715
Flash Nit;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283723
Flash Nit;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283726
Flash Nit;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283735
FLEX PUFF - Acomodação e Bem estar com Sustentabilidade;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292017
Floresce;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292652
Floresce;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292661
Florescendo o futuro;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292684
Florescer;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288969
Flow Team;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285575
Fluently Communication;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282839
Fluidsense - Medidor de nível de fluidos de locomotivas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282991
FLUXION;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292863
Fluxo;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283948
Fluxo contínuo;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284731
FLUXO LIVRE;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289657
Fluxo Seguro;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276653
Fluxo+;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292537
Fluxtel;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285385
"Foi criado dois brinquedos para a melhoria da coordenação motora das pessoas; Labirinto eletrônico com circuito; jogo de pesca com clips e imã.";https://plataforma.gpinovacao.senai.br/plataforma/ideia/275779
Food Truck;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289664
Food Trucks;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276523
Food Trucks;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276712
Força Máxima;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291159
Forma Livre;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292078
formula do sucesso;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283980
formula do sucesso;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283982
formula do sucesso;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283983
Formulário Digital;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276461
Fortalecimento Organizacional - AJJN;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276309
FOTOLIMPEZA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284884
fourCs;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292118
Frotasegura;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275960
Frutalac;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285059
Funil de retirada;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288229
Furnomatic;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288309
futuroflex;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284096
fweer;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285323
G&A -  GESTÃO E ASSISTENCIA EMPRESARIAL;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287651
G&M;https://plataforma.gpinovacao.senai.br/plataforma/ideia/290874
G-CAE -Gerador de Códigos Aleatórios Especiais;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276356
G.A Elétrica;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286471
G.A.S Gestão de almoxarifado sustentável;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288696
G2;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283835
G3;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283852
Gabarito para afiação de brocas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/290976
gabriel brendo de sousa pereira;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286325
gabriel brendo de sousa pereira;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286973
Galera Tech;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285559
GALIF;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292191
Gambiarra Pura;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289522
Game Retro/Indie;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288514
GAMESTAGE;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291244
GaraTech;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291647
Garden Furn - Indústria moveleira e paisagismo;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292700
GARJJ CONECTION;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292242
Garra Forte;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292802
Garrafas com vida;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287194
GARRALETA: uma proposta inovadora para o funcionamento das válvulas borboletas.;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286831
GatilhoFlex Automação;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284735
GAVC Inovações;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275518
GÊ ESTÁGIO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275900
Geargrounds;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292322
Gearup Gestão;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288409
GEPAT - Gestão Eficiente de Patios;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289845
Gera água;https://plataforma.gpinovacao.senai.br/plataforma/ideia/281986
Geração em Ação;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291708
GERENCIAMENTO DE DEMANDA DE ENERGIA EM UMA FÁBRICA DE GARRAFAS PLÁSTICAS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276899
GERENCIAMENTO DE DEMANDA DE ENERGIA EM UMA FÁBRICA DE GARRAFAS PLÁSTICAS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284583
gerenciamento de demanda de industria;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284600
Gerenciamento de Estoque;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284349
Gerenciamento de Peças Senai;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292502
Gestão Almoxarifado Inteligente;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286368
Gestão de Benefícios;https://plataforma.gpinovacao.senai.br/plataforma/ideia/281088
Gestão de dados de baias;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274731
GESTÃO DE EMBALAGENS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287225
Gestão de Estoque;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287474
Gestão de manutenção caótica;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291710
Gestao de Manutencao de Maquinas Agricolas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286251
Gestão do bem;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291712
Gestão e treinamentos;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282795
Gestão Eficiente de Ferramentas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285542
Gestão em tecnologia;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274118
"Gestão Estratégica de Pessoas: Atração; Retenção e Engajamento";https://plataforma.gpinovacao.senai.br/plataforma/ideia/286981
Gestão Estratégica para;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275242
Gestão Financeira de empresa;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287633
Gestão Financeira de ONG;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275758
Gestão Financeira Digital;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288261
Gestão ProAtiva;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283655
Gestão Solidária;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287919
GestãoStock;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283543
Gestarflex;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275041
Gestor de Fidelização e Avaliações;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284485
GHC Reservations;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292497
ghfjfh;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286856
Girafa automatizada com gancho móvel;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286241
Girafa automatizada com gancho móvel;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286254
Girafa automatizada com gancho móvel;https://plataforma.gpinovacao.senai.br/plataforma/ideia/290517
glifosato soluções;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289239
Goods em Braille;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292565
GourmetGo;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275519
GRAVITECH;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283162
Grbmoer;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275848
Green Log;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275057
Green Log;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275059
"Green Token - Todos Ganham; O Meio Ambiente Ganha Mais!";https://plataforma.gpinovacao.senai.br/plataforma/ideia/275926
Greenbottle;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288538
GreenPets;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289700
GREGORYAN'S;https://plataforma.gpinovacao.senai.br/plataforma/ideia/290672
GrowNet;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288837
GRUPO INOVAX;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284418
GuardaFácil;https://plataforma.gpinovacao.senai.br/plataforma/ideia/290657
GuardianEye;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284819
GUARDIÃO 5S;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292625
GUARDIÃO 5S;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292640
GUIA DE REFORMA- Orientações para Leigos;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284897
Guido 4Care;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291696
GUTTI LAYOUT E CONTROLE DE ESTOQUE;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289185
GYGLA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275495
Habitação Sustentável com Bloco Cerâmico Estrutural;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287269
HBG Manager;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285310
HCRL;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285891
Heat Guard - Protetor de Calor;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283696
Hepiteto;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288749
hhgh;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292529
HidroSecure;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292185
HidroSecure;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292207
História Acessível: Plataforma Educacional como Ferramenta para o Ensino Etnoracial;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292706
Hood protection;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288150
Hort tec;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276350
Horta automatizada;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283138
Horta Automatizada;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276342
HORTA AUTOMATIZADA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285324
Horta Inteligente;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286731
Horta Inteligente;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286775
Horta Inteligente;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286629
Horta Inteligente;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286638
"HumanizaMov  ""Tecnologia que cuida de quem movimenta.""";https://plataforma.gpinovacao.senai.br/plataforma/ideia/277395
HYDRA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276323
HydroClear;https://plataforma.gpinovacao.senai.br/plataforma/ideia/278504
Hydrotech;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291321
IA Aplicada a Segurança na Indústria;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292198
IA Do Futuro;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283393
IA do Futuro;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283603
Iandara;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287830
IAS ( INCLUSÃO E ACESSIBILIDADE SOCIAL);https://plataforma.gpinovacao.senai.br/plataforma/ideia/275498
IdeaLab;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273778
Identificação e rastreamento de cilindros de oxigênio;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284385
Identruck;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275927
iDoor System;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292080
IFPCP;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285540
Ilumina+ Eficiência;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284591
Imagem que Comunica: Visagismo Corporativo Albatroz;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285066
IMAGINE ELÉTRONS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282482
IMPACTO DIGITAL;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285733
IMPÉRIO EM EQUÍLIBRIO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276850
Império Logística;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282151
Implantação de Sistema RFID para controle de cilindros com Monitoramento de oxigênio;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287472
Implementação de ferramentas tecnológicas sustentáveis visando a otimização de tempo e qualidade dos produtos nos processos de produção na indústria  téxtil.;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292832
Implementação de um sistema automatizado de monitoramento e controle do nível do tanque com sensores inteligentes e alertas em tempo real.;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292283
Implementação de um Sistema Integrado de Monitoramento e Controle Produtivo;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284274
Implementação de um Sistema Integrado de Monitoramento e Controle Produtivo;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284275
Implementação de um Sistema Integrado de Monitoramento e Controle Produtivo;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284276
Implementação de um Sistema Integrado de Monitoramento e Controle Produtivo;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284277
implementação do rfid nas ferramentas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275984
implementação do rfid nas ferramentas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276019
implementando o sistema drive+care para segurança e conforto dos motoristas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287762
Impressão na hora e Conferência de Embalagem;https://plataforma.gpinovacao.senai.br/plataforma/ideia/290345
IN-VIDA - Sistema integrado de segurança e bem-estar no trabalho;https://plataforma.gpinovacao.senai.br/plataforma/ideia/290984
Inadequação da gestão de estoque dos EPI’s femininos na Petrobras;https://plataforma.gpinovacao.senai.br/plataforma/ideia/281628
INCLUDAI(INCLUSÃO+AI);https://plataforma.gpinovacao.senai.br/plataforma/ideia/291337
Incluir Tech;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273781
INCLUIR TECH;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292334
IncluPlay;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274253
Inclusão dos povos indígenas na Era Digital;https://plataforma.gpinovacao.senai.br/plataforma/ideia/281947
inclusion;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286266
inclusion door;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286398
InclusionStory;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275567
Inclutech woman;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291155
INDETEA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/277771
Indica ai Biblioteca Senai;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288511
Indicador de Volume Automático;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273541
InduSafe;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292409
Indusafe;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292181
indusfuture;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283703
Indústria Ergonômica+;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284872
InduSys;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291982
Informação que Transforma;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289264
informatica p internet;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291342
informatica p internet;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291344
INFORMATICA PARA INTERNET;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275602
Infratotal;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291990
InkluaTicket;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292711
INNOVARE;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276315
Inova 2.0;https://plataforma.gpinovacao.senai.br/plataforma/ideia/277088
Inova 2.0;https://plataforma.gpinovacao.senai.br/plataforma/ideia/277401
Inova Aroma e Sabor;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285355
Inova CLP;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286467
Inova CLP;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289278
Inova Industria 4.0;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288583
INOVA LOG;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282431
Inova Mais;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285544
Inova Rota;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287007
INOVA TECH BASE;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288037
INOVA+;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288472
INOVA2.0;https://plataforma.gpinovacao.senai.br/plataforma/ideia/277087
INOVA2.0;https://plataforma.gpinovacao.senai.br/plataforma/ideia/277090
INOVA2.0;https://plataforma.gpinovacao.senai.br/plataforma/ideia/277406
InovaBlu soluções;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286052
Inovação  5s;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286921
Inovação e Lean Manufacturing;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287471
Inovação e Segurança;https://plataforma.gpinovacao.senai.br/plataforma/ideia/277759
Inovação em Ação;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285900
INOVADORES 4.0;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283824
INOVAEPI - Automatização da entrega de EPI´S;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285216
Inovalux - Iluminação com eficiencia;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286821
INOVAMECANICA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291122
INOVAMECANICA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289370
InovaMecanica;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288871
INOVAMECANICA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291000
InovaMecanica;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288730
InovaMecanica;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288740
InovaMóveis Soluções;https://plataforma.gpinovacao.senai.br/plataforma/ideia/281834
Inovando divertindo  e incluindo;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275964
InovaPro;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283766
InovaSens;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275475
InovaSoluções;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276453
INOVATRIX;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284102
INOVAX-LOGÍSTICA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284543
InPoints;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291158
INSANE;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283747
InsightVendas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284481
Inspeção de Empeno Ociosa; gargalo na Manuntenção de motor;https://plataforma.gpinovacao.senai.br/plataforma/ideia/280455
Integra+;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291160
IntegraAção;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285901
Integração 360°;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292007
Integração de Tecnologias;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287627
INTEGRAÇÃO DE TECNOLOGIAS NA EDUCAÇÃO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/290942
INTEGRAÇÃO DO PROGRAMA JOVEM APRENDIZ COM OPORTUNIDADES DE EFETIVAÇÃO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287635
integração do programa jovem aprendiz com oportunidades de efetivação;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292338
Integração Gamificada;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291988
Integração Interativa dos Colaboradores;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285864
Integração Setorial: Entendendo o Funcionamento de uma Empresa;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287629
Integração Setorial: Entendendo o Funcionamento de uma Empresa;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287631
Integração Setorial: Entendendo o Funcionamento de uma Empresa;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287637
IntegraPro;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285866
INTELLIGENT MANAGEMENT OF TOOL FLOW;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283524
Intern Manager;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284705
internet p internet;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291347
Intersetores;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289431
INTEVIA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288680
Intralider - Competência de lideres;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275967
Inventário Digital e Estoque Eficiente;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291191
Inventorium - NeuraTech;https://plataforma.gpinovacao.senai.br/plataforma/ideia/277305
InvisibleTech;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292673
INVORA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283661
Irregularidade no Recebimento de Mercadorias;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275564
Irrigação Automatizada;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287253
Irrigação Sustentável;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275274
Isolaflex 2.5;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273478
Ispeção manual;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287530
J.L.M Soluções;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288306
JADEL SOLUÇÕES ELÉTRICAS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291802
JAKKA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292381
JAMY;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285577
Jb próteses;https://plataforma.gpinovacao.senai.br/plataforma/ideia/277335
JCA TECNOLOGIA DO TRANSPORTE;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276708
JJD Têxtil Solução;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286123
JJJ;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291517
JJJ;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291024
jjjj;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291351
jogo da memória para deficiente visual;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292708
Jogo Empresarial: Conhecendo os Setores;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292558
Jovem A+;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275338
Jovem Avante;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282836
jovem inovai;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284117
Jovens Visionarios;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283751
JOYBOX;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292701
JoyBox;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292551
JoyBox;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292577
JULIO CEZAR DE SOUZA KREISS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292531
Kaio Miranda Lourenço;https://plataforma.gpinovacao.senai.br/plataforma/ideia/281161
kairós proteção executiva;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284833
kelly's confeitaria;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288669
KGB Estoques;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275517
KINGY Inovação;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282422
Kit Acolhe;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285645
Kit Aconchego – Humanização e Conforto na Quimioterapia;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286194
Kit de Conforto Modular para Sessões de Quimioterapia;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285648
Kit smart de segurança;https://plataforma.gpinovacao.senai.br/plataforma/ideia/283506
KLIN/2025;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288250
Kriatech;https://plataforma.gpinovacao.senai.br/plataforma/ideia/281609
Kultiva Facil - MSI StarBugz;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275891
L'MAB;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291624
L'MAB;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288697
labirinto Inclusivo;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276981
Labirinto Interativo;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292707
LABORATÓRIO PORTÁTIL DE ELETROPNEUMÁTICA E AUTOMAÇÃO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287237
LabRei - Laboratório de Recuperação e Reaproveitamento de Equipamentos de Informática;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292741
Lachonete Gurupi;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274811
Lachonete Gurupi;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274831
